HYBAS_ID,AI_present,meanQ,CVQ,RBI,season_conc,SUB_AREA,runoff_mm_day
7080696970,0,0.1863143811333943,3.5206667637418447,0.1363742886578792,0.3380385899526659,277.6,0.05798833764382301
7080690780,0,0.0510629266153086,13.97265945182944,1.2274722533517504,0.627802887667915,153.7,0.02870420858531336
7080690950,0,0.0276337763151633,15.080670119362123,1.3482333893652494,0.6164584315999795,1538.1,0.001552277663110402
7080675630,0,0.0195164761163709,4.063473546467781,0.0275026788323537,0.5955813005523132,635.1,0.002655052017720746
7080675420,0,0.939701690022646,7.62271579921703,0.2617375885735657,0.772587913681986,743.6,0.10918534967449786
7080697750,1,13.387602615846138,1.4282021713024782,0.0458273604563524,0.3984473054630306,1924.6,0.6010022165692125
7080697840,0,13.309730564354776,1.434578871837899,0.0459869282007965,0.398903449010129,438.9,2.6200973359768804
7080665430,0,0.8787712731335964,0.9686025560792004,0.0059714382573144,0.3007593936480227,500.2,0.15179095961364
7080665640,0,0.0085849174253491,4.776488391241088,0.065195246179966,0.5790995629822994,709.9,0.001044846972179409
7080681560,0,0.3445012597269196,20.47192350282364,1.46044961305905,0.7817357329373703,43.2,0.6890025194538392
7080681710,0,0.0138766790307699,18.674239543348243,1.5867545918693544,0.6636384127858997,367.5,0.0032624355598871277
7080661380,0,0.5293241960267301,1.6544214724588218,0.0085267869114982,0.3420867128861253,2600.4,0.01758714449188951
7080661330,0,893.8375935826426,0.2487959218751437,0.0017972821528136,0.2811681124803676,577.9,133.63482970330563
7080699880,0,0.076763813239835,9.71532408321466,0.3940584463562043,0.3985297910872146,485.3,0.01366658451251132
7080700050,0,0.0009311153150561,3.247321782329601,0.0340298101136595,0.5214880910963752,861.0,9.34359619289745e-05
7080681170,0,0.0460880217835406,15.754450391774323,1.5057069667482046,0.699198400137943,311.5,0.012783322895980442
7080681060,0,0.2686059509036668,19.873135865845622,1.4377004493462702,0.7966225815108513,706.9,0.032830038418555405
7080684190,0,1.3962886886891208,8.24984423584866,0.5429745955192826,0.7011596304708907,559.3,0.21569701895716084
7080670360,0,1.9776325920448816,6.658674461040293,0.5371405422807922,0.6437837006590983,1839.9,0.09286779496313809
7080670260,0,1.2048265890396084,8.387326025753598,0.3240522225665632,0.7084753273446223,1503.3,0.06924567105236624
7080702350,0,0.0455131168534249,15.200033250614691,0.600498192000245,0.502293413349478,585.9,0.006711611701887543
7080702360,0,6.369248526837719,0.9391224304943436,0.0935322409807644,0.3477136083266748,1642.2,0.3351011281931427
7080673760,0,0.0464801637266133,9.648386593367308,0.2934541493230005,0.767910231232158,266.5,0.015068991166902024
7080698910,0,13.27838950041652,1.4353965859325215,0.0456198374985254,0.3993423071749795,293.8,3.9048769667664645
7080698870,0,1.3359393871229508,2.4514180443684537,0.1918840285745674,0.5643402101959614,458.0,0.2520200066537619
7080673650,0,0.8244278649693056,7.9991428103601345,0.3266968866991681,0.7833400382185954,396.4,0.1796936617894753
7080662250,0,0.0232705951706094,3.6575183411692023,0.0368617412379837,0.4712138145059048,177.3,0.011339985463850266
7080662140,0,0.7705667761858689,0.6888846305575697,0.0045340516058825,0.2873128988528272,398.8,0.16694325341639688
7080690970,0,41.04831429162413,1.2200014171288454,0.0245592779724935,0.4415456413463758,1141.0,3.1083035537215817
7080690850,0,18.298778678442883,2.8716626526113904,0.1149051706975651,0.6355169014470425,128.4,12.313196867737267
7080656870,0,0.000618567793525,6.598401091281331,0.3413584673701464,0.5203276633385672,112.6,0.0004746381648362345
7080659220,0,0.6111672233482197,0.3074304796519227,0.0017892584148078,0.2660676292238976,191.6,0.2755994159566085
7080659230,0,0.6137284400210101,0.3129784307690504,0.0017809654158365,0.2662020861576055,238.4,0.2224250722223795
7080689160,0,0.7101555608061269,8.611030362603278,0.8046372316175207,0.8465896892757424,501.6,0.12232344588048118
7080689080,0,17.468844793317817,2.866013028433275,0.102895991439433,0.6277273129685952,2066.4,0.7304046603477834
7080700060,0,13.147899325893404,1.4269084616977608,0.0526056786644,0.399494914914511,1782.3,0.6373666059345734
7080700200,0,6.36946487664277,0.9385320694973472,0.0930799949593154,0.3481283591823752,2847.2,0.193285250541562
7080679980,0,0.639871405216137,8.134643411157459,0.747336456914516,0.5723352735353243,969.2,0.057041776115016755
7080679900,0,0.1385513277016155,8.410677782170726,0.3266820348161768,0.9263577690661962,630.7,0.018980235791056888
7080657110,0,0.018380924810954,1.9032107404186824,0.0067436416354365,0.3464487538040114,191.0,0.008314722008724742
7080656980,0,0.0302182502751398,2.348804498100172,0.0200442912147368,0.3865233054579195,499.9,0.005222758199183994
7080676580,0,0.0366576037433763,19.95286114663052,1.2164430545399227,0.880978692712779,163.5,0.019371357574481423
7080676470,0,0.0867448016098984,17.884835659543178,1.3714309926777042,0.8091395346877407,237.0,0.03162342134639334
7080670490,0,0.2986244546686959,7.998279188794418,0.3437094544610332,0.7505843272231408,609.5,0.042331670030148205
7080670610,0,0.3820209673800503,8.440428016514915,0.3528671724706058,0.8316320278808542,362.5,0.09105272160451407
7080661550,0,0.3668478371742026,8.362305678637112,0.1975898877481728,0.7086002706619078,1407.1,0.02252551569316403
7080661440,0,0.641250112409655,8.964877528701807,0.4514385764419489,0.715990087280846,1950.8,0.02840066111964025
7080710200,0,0.0225608993689818,19.51454117045512,0.7277808831749581,0.5053959853985626,2440.8,0.0007986159068666123
7080710250,0,0.0674916334724329,1.2267644831803073,0.0743987425564638,0.2689289991270513,296.2,0.019686958582100615
7080649550,0,894.042027164892,0.2494010988754175,0.0018499054802977,0.2817578139155937,1024.9,75.36855414874297
7080649750,0,0.0004991761612126,5.196232775654155,0.0446870636028945,0.4451577795986575,181.6,0.00023749350401304319
7080682480,0,0.0014290240491741,25.73464403444564,1.6949002217294895,0.7451713475107823,173.5,0.0007116292671391484
7080682490,0,0.0012716729753781,25.721244005630275,1.7098719290377231,0.7645671159295293,311.5,0.00035272085095559505
7080674820,0,0.2246811736852086,4.171752942912065,0.6196246533251314,0.3752336715627316,676.6,0.02869118150517591
